string1	string2
9606.ENSP00000384638	9606.ENSP00000362186
9606.ENSP00000384638	NA
9606.ENSP00000384638	9606.ENSP00000231484
9606.ENSP00000384638	9606.ENSP00000363068
9606.ENSP00000384638	9606.ENSP00000355082
9606.ENSP00000384638	9606.ENSP00000362125
9606.ENSP00000384638	9606.ENSP00000287008
9606.ENSP00000384638	9606.ENSP00000386653
9606.ENSP00000384638	9606.ENSP00000441802
9606.ENSP00000384638	9606.ENSP00000367177
9606.ENSP00000384638	9606.ENSP00000367096
9606.ENSP00000384638	9606.ENSP00000304234
9606.ENSP00000384638	9606.ENSP00000381636
9606.ENSP00000384638	9606.ENSP00000381628
9606.ENSP00000384638	9606.ENSP00000289272
9606.ENSP00000384638	9606.ENSP00000420840
9606.ENSP00000384638	9606.ENSP00000431748
9606.ENSP00000384638	9606.ENSP00000429808
9606.ENSP00000384638	9606.ENSP00000435300
9606.ENSP00000384638	9606.ENSP00000436557
9606.ENSP00000384638	9606.ENSP00000433378
9606.ENSP00000384638	9606.ENSP00000436426
9606.ENSP00000384638	9606.ENSP00000434655
9606.ENSP00000384638	9606.ENSP00000436042
9606.ENSP00000384638	9606.ENSP00000253807
9606.ENSP00000384638	9606.ENSP00000289269
9606.ENSP00000384638	9606.ENSP00000239446
9606.ENSP00000384638	9606.ENSP00000346802
9606.ENSP00000384638	9606.ENSP00000239450
9606.ENSP00000384638	9606.ENSP00000345491
9606.ENSP00000384638	9606.ENSP00000239449
9606.ENSP00000384638	9606.ENSP00000231173
9606.ENSP00000384638	9606.ENSP00000477314
9606.ENSP00000384638	9606.ENSP00000307234
9606.ENSP00000384638	9606.ENSP00000194155
9606.ENSP00000384638	9606.ENSP00000231130
9606.ENSP00000384638	9606.ENSP00000194152
9606.ENSP00000384638	9606.ENSP00000231134
9606.ENSP00000384638	9606.ENSP00000231136
9606.ENSP00000384638	9606.ENSP00000231137
9606.ENSP00000384638	9606.ENSP00000239444
9606.ENSP00000384638	9606.ENSP00000381611
9606.ENSP00000384638	9606.ENSP00000381589
9606.ENSP00000384638	9606.ENSP00000252085
9606.ENSP00000384638	9606.ENSP00000431083
9606.ENSP00000384638	9606.ENSP00000378077
9606.ENSP00000384638	9606.ENSP00000253812
9606.ENSP00000384638	9606.ENSP00000429834
9606.ENSP00000384638	9606.ENSP00000429601
9606.ENSP00000384638	9606.ENSP00000430024
9606.ENSP00000384638	9606.ENSP00000381605
9606.ENSP00000384638	9606.ENSP00000429273
9606.ENSP00000384638	9606.ENSP00000429018
9606.ENSP00000384638	9606.ENSP00000428288
9606.ENSP00000384638	9606.ENSP00000428603
9606.ENSP00000384638	9606.ENSP00000381594
9606.ENSP00000384638	9606.ENSP00000312070
9606.ENSP00000384638	9606.ENSP00000306918
9606.ENSP00000384638	9606.ENSP00000252087
9606.ENSP00000389714	9606.ENSP00000495360
9606.ENSP00000389714	9606.ENSP00000299441
9606.ENSP00000389714	9606.ENSP00000406229
9606.ENSP00000389714	9606.ENSP00000261800
9606.ENSP00000389714	9606.ENSP00000432586
9606.ENSP00000389714	9606.ENSP00000264360
9606.ENSP00000389714	9606.ENSP00000362186
9606.ENSP00000389714	NA
9606.ENSP00000389714	9606.ENSP00000231484
9606.ENSP00000389714	9606.ENSP00000363068
9606.ENSP00000389714	9606.ENSP00000355082
9606.ENSP00000389714	9606.ENSP00000362125
9606.ENSP00000389714	9606.ENSP00000287008
9606.ENSP00000389714	9606.ENSP00000386653
9606.ENSP00000389714	9606.ENSP00000441802
9606.ENSP00000389714	9606.ENSP00000367177
9606.ENSP00000389714	9606.ENSP00000367096
9606.ENSP00000389714	9606.ENSP00000304234
9606.ENSP00000389714	9606.ENSP00000381636
9606.ENSP00000389714	9606.ENSP00000381628
9606.ENSP00000389714	9606.ENSP00000289272
9606.ENSP00000389714	9606.ENSP00000420840
9606.ENSP00000389714	9606.ENSP00000431748
9606.ENSP00000389714	9606.ENSP00000429808
9606.ENSP00000389714	9606.ENSP00000435300
9606.ENSP00000389714	9606.ENSP00000436557
9606.ENSP00000389714	9606.ENSP00000433378
9606.ENSP00000389714	9606.ENSP00000436426
9606.ENSP00000389714	9606.ENSP00000434655
9606.ENSP00000389714	9606.ENSP00000436042
9606.ENSP00000389714	9606.ENSP00000253807
9606.ENSP00000389714	9606.ENSP00000289269
9606.ENSP00000389714	9606.ENSP00000239446
9606.ENSP00000389714	9606.ENSP00000346802
9606.ENSP00000389714	9606.ENSP00000239450
9606.ENSP00000389714	9606.ENSP00000345491
9606.ENSP00000389714	9606.ENSP00000239449
9606.ENSP00000389714	9606.ENSP00000231173
9606.ENSP00000389714	9606.ENSP00000477314
9606.ENSP00000389714	9606.ENSP00000307234
9606.ENSP00000389714	9606.ENSP00000194155
9606.ENSP00000389714	9606.ENSP00000231130
9606.ENSP00000389714	9606.ENSP00000194152
9606.ENSP00000389714	9606.ENSP00000231134
9606.ENSP00000389714	9606.ENSP00000231136
9606.ENSP00000389714	9606.ENSP00000231137
9606.ENSP00000389714	9606.ENSP00000239444
9606.ENSP00000389714	9606.ENSP00000381611
9606.ENSP00000389714	9606.ENSP00000381589
9606.ENSP00000389714	9606.ENSP00000252085
9606.ENSP00000389714	9606.ENSP00000431083
9606.ENSP00000389714	9606.ENSP00000378077
9606.ENSP00000389714	9606.ENSP00000253812
9606.ENSP00000389714	9606.ENSP00000429834
9606.ENSP00000389714	9606.ENSP00000429601
9606.ENSP00000389714	9606.ENSP00000430024
9606.ENSP00000389714	9606.ENSP00000381605
9606.ENSP00000389714	9606.ENSP00000429273
9606.ENSP00000389714	9606.ENSP00000429018
9606.ENSP00000389714	9606.ENSP00000428288
9606.ENSP00000389714	9606.ENSP00000428603
9606.ENSP00000389714	9606.ENSP00000381594
9606.ENSP00000389714	9606.ENSP00000312070
9606.ENSP00000389714	9606.ENSP00000306918
9606.ENSP00000389714	9606.ENSP00000252087
9606.ENSP00000320434	9606.ENSP00000495360
9606.ENSP00000320434	9606.ENSP00000299441
9606.ENSP00000320434	9606.ENSP00000406229
9606.ENSP00000320434	9606.ENSP00000261800
9606.ENSP00000320434	9606.ENSP00000432586
9606.ENSP00000320434	9606.ENSP00000264360
9606.ENSP00000320434	9606.ENSP00000362186
9606.ENSP00000320434	NA
9606.ENSP00000320434	9606.ENSP00000231484
9606.ENSP00000320434	9606.ENSP00000363068
9606.ENSP00000320434	9606.ENSP00000355082
9606.ENSP00000320434	9606.ENSP00000362125
9606.ENSP00000320434	9606.ENSP00000287008
9606.ENSP00000320434	9606.ENSP00000386653
9606.ENSP00000320434	9606.ENSP00000441802
9606.ENSP00000320434	9606.ENSP00000367177
9606.ENSP00000320434	9606.ENSP00000367096
9606.ENSP00000320434	9606.ENSP00000304234
9606.ENSP00000320434	9606.ENSP00000381636
9606.ENSP00000320434	9606.ENSP00000381628
9606.ENSP00000320434	9606.ENSP00000289272
9606.ENSP00000320434	9606.ENSP00000420840
9606.ENSP00000320434	9606.ENSP00000431748
9606.ENSP00000320434	9606.ENSP00000429808
9606.ENSP00000320434	9606.ENSP00000435300
9606.ENSP00000320434	9606.ENSP00000436557
9606.ENSP00000320434	9606.ENSP00000433378
9606.ENSP00000320434	9606.ENSP00000436426
9606.ENSP00000320434	9606.ENSP00000434655
9606.ENSP00000320434	9606.ENSP00000436042
9606.ENSP00000320434	9606.ENSP00000253807
9606.ENSP00000320434	9606.ENSP00000289269
9606.ENSP00000320434	9606.ENSP00000239446
9606.ENSP00000320434	9606.ENSP00000346802
9606.ENSP00000320434	9606.ENSP00000239450
9606.ENSP00000320434	9606.ENSP00000345491
9606.ENSP00000320434	9606.ENSP00000239449
9606.ENSP00000320434	9606.ENSP00000231173
9606.ENSP00000320434	9606.ENSP00000477314
9606.ENSP00000320434	9606.ENSP00000307234
9606.ENSP00000320434	9606.ENSP00000194155
9606.ENSP00000320434	9606.ENSP00000231130
9606.ENSP00000320434	9606.ENSP00000194152
9606.ENSP00000320434	9606.ENSP00000231134
9606.ENSP00000320434	9606.ENSP00000231136
9606.ENSP00000320434	9606.ENSP00000231137
9606.ENSP00000320434	9606.ENSP00000239444
9606.ENSP00000320434	9606.ENSP00000381611
9606.ENSP00000320434	9606.ENSP00000381589
9606.ENSP00000320434	9606.ENSP00000252085
9606.ENSP00000320434	9606.ENSP00000431083
9606.ENSP00000320434	9606.ENSP00000378077
9606.ENSP00000320434	9606.ENSP00000253812
9606.ENSP00000320434	9606.ENSP00000429834
9606.ENSP00000320434	9606.ENSP00000429601
9606.ENSP00000320434	9606.ENSP00000430024
9606.ENSP00000320434	9606.ENSP00000381605
9606.ENSP00000320434	9606.ENSP00000429273
9606.ENSP00000320434	9606.ENSP00000429018
9606.ENSP00000320434	9606.ENSP00000428288
9606.ENSP00000320434	9606.ENSP00000428603
9606.ENSP00000320434	9606.ENSP00000381594
9606.ENSP00000320434	9606.ENSP00000312070
9606.ENSP00000320434	9606.ENSP00000306918
9606.ENSP00000320434	9606.ENSP00000252087
9606.ENSP00000495360	9606.ENSP00000299441
9606.ENSP00000495360	9606.ENSP00000263253
9606.ENSP00000495360	9606.ENSP00000374212
9606.ENSP00000495360	9606.ENSP00000406229
9606.ENSP00000495360	9606.ENSP00000261800
9606.ENSP00000495360	9606.ENSP00000432586
9606.ENSP00000495360	9606.ENSP00000265094
9606.ENSP00000495360	9606.ENSP00000324806
9606.ENSP00000495360	9606.ENSP00000377601
9606.ENSP00000495360	9606.ENSP00000308944
9606.ENSP00000495360	9606.ENSP00000497609
9606.ENSP00000495360	9606.ENSP00000265165
9606.ENSP00000495360	9606.ENSP00000264360
9606.ENSP00000495360	9606.ENSP00000362186
9606.ENSP00000495360	NA
9606.ENSP00000495360	9606.ENSP00000231484
9606.ENSP00000495360	9606.ENSP00000363068
9606.ENSP00000495360	9606.ENSP00000355082
9606.ENSP00000495360	9606.ENSP00000362125
9606.ENSP00000495360	9606.ENSP00000287008
9606.ENSP00000495360	9606.ENSP00000386653
9606.ENSP00000495360	9606.ENSP00000441802
9606.ENSP00000495360	9606.ENSP00000367177
9606.ENSP00000495360	9606.ENSP00000367096
9606.ENSP00000495360	9606.ENSP00000304234
9606.ENSP00000495360	9606.ENSP00000381636
9606.ENSP00000495360	9606.ENSP00000381628
9606.ENSP00000495360	9606.ENSP00000289272
9606.ENSP00000495360	9606.ENSP00000420840
9606.ENSP00000495360	9606.ENSP00000431748
9606.ENSP00000495360	9606.ENSP00000429808
9606.ENSP00000495360	9606.ENSP00000435300
9606.ENSP00000495360	9606.ENSP00000436557
9606.ENSP00000495360	9606.ENSP00000433378
9606.ENSP00000495360	9606.ENSP00000436426
9606.ENSP00000495360	9606.ENSP00000434655
9606.ENSP00000495360	9606.ENSP00000436042
9606.ENSP00000495360	9606.ENSP00000253807
9606.ENSP00000495360	9606.ENSP00000289269
9606.ENSP00000495360	9606.ENSP00000239446
9606.ENSP00000495360	9606.ENSP00000346802
9606.ENSP00000495360	9606.ENSP00000239450
9606.ENSP00000495360	9606.ENSP00000345491
9606.ENSP00000495360	9606.ENSP00000239449
9606.ENSP00000495360	9606.ENSP00000231173
9606.ENSP00000495360	9606.ENSP00000477314
9606.ENSP00000495360	9606.ENSP00000307234
9606.ENSP00000495360	9606.ENSP00000194155
9606.ENSP00000495360	9606.ENSP00000231130
9606.ENSP00000495360	9606.ENSP00000194152
9606.ENSP00000495360	9606.ENSP00000231134
9606.ENSP00000495360	9606.ENSP00000231136
9606.ENSP00000495360	9606.ENSP00000231137
9606.ENSP00000495360	9606.ENSP00000239444
9606.ENSP00000495360	9606.ENSP00000381611
9606.ENSP00000495360	9606.ENSP00000381589
9606.ENSP00000495360	9606.ENSP00000252085
9606.ENSP00000495360	9606.ENSP00000431083
9606.ENSP00000495360	9606.ENSP00000378077
9606.ENSP00000495360	9606.ENSP00000253812
9606.ENSP00000495360	9606.ENSP00000429834
9606.ENSP00000495360	9606.ENSP00000429601
9606.ENSP00000495360	9606.ENSP00000430024
9606.ENSP00000495360	9606.ENSP00000381605
9606.ENSP00000495360	9606.ENSP00000429273
9606.ENSP00000495360	9606.ENSP00000429018
9606.ENSP00000495360	9606.ENSP00000428288
9606.ENSP00000495360	9606.ENSP00000428603
9606.ENSP00000495360	9606.ENSP00000381594
9606.ENSP00000495360	9606.ENSP00000312070
9606.ENSP00000495360	9606.ENSP00000306918
9606.ENSP00000495360	9606.ENSP00000252087
9606.ENSP00000495360	9606.ENSP00000418447
9606.ENSP00000495360	9606.ENSP00000221138
9606.ENSP00000495360	9606.ENSP00000261461
9606.ENSP00000495360	9606.ENSP00000164133
9606.ENSP00000495360	9606.ENSP00000412324
9606.ENSP00000495360	9606.ENSP00000417963
9606.ENSP00000495360	9606.ENSP00000337641
9606.ENSP00000495360	9606.ENSP00000302327
9606.ENSP00000495360	9606.ENSP00000357442
9606.ENSP00000495360	9606.ENSP00000349156
9606.ENSP00000495360	9606.ENSP00000322457
9606.ENSP00000495360	9606.ENSP00000305769
9606.ENSP00000495360	9606.ENSP00000341551
9606.ENSP00000495360	9606.ENSP00000441954
9606.ENSP00000495360	9606.ENSP00000360162
9606.ENSP00000495360	9606.ENSP00000371638
9606.ENSP00000495360	9606.ENSP00000343896
9606.ENSP00000495360	9606.ENSP00000283131
9606.ENSP00000495360	9606.ENSP00000349823
9606.ENSP00000495360	9606.ENSP00000340883
9606.ENSP00000495360	9606.ENSP00000254480
9606.ENSP00000495360	9606.ENSP00000449396
9606.ENSP00000495360	9606.ENSP00000378414
9606.ENSP00000495360	9606.ENSP00000392617
9606.ENSP00000495360	9606.ENSP00000262188
9606.ENSP00000495360	9606.ENSP00000323967
9606.ENSP00000495360	9606.ENSP00000262518
9606.ENSP00000495360	9606.ENSP00000405574
9606.ENSP00000495360	9606.ENSP00000495556
9606.ENSP00000495360	9606.ENSP00000372499
9606.ENSP00000495360	9606.ENSP00000282111
9606.ENSP00000495360	9606.ENSP00000486891
9606.ENSP00000337439	9606.ENSP00000369126
9606.ENSP00000337439	9606.ENSP00000261798
9606.ENSP00000337439	9606.ENSP00000381531
9606.ENSP00000337439	9606.ENSP00000380044
9606.ENSP00000337439	9606.ENSP00000255641
9606.ENSP00000337439	9606.ENSP00000353904
9606.ENSP00000337439	9606.ENSP00000368166
9606.ENSP00000337439	9606.ENSP00000005340
9606.ENSP00000337439	9606.ENSP00000316054
9606.ENSP00000337439	9606.ENSP00000324806
9606.ENSP00000337439	9606.ENSP00000386444
9606.ENSP00000368166	9606.ENSP00000369126
9606.ENSP00000368166	9606.ENSP00000261798
9606.ENSP00000368166	9606.ENSP00000381531
9606.ENSP00000368166	9606.ENSP00000380044
9606.ENSP00000368166	9606.ENSP00000255641
9606.ENSP00000368166	9606.ENSP00000353904
9606.ENSP00000368166	9606.ENSP00000324806
9606.ENSP00000368166	9606.ENSP00000386444
9606.ENSP00000005340	9606.ENSP00000369126
9606.ENSP00000005340	9606.ENSP00000261798
9606.ENSP00000005340	9606.ENSP00000381531
9606.ENSP00000005340	9606.ENSP00000380044
9606.ENSP00000005340	9606.ENSP00000255641
9606.ENSP00000005340	9606.ENSP00000353904
9606.ENSP00000005340	9606.ENSP00000324806
9606.ENSP00000005340	9606.ENSP00000386444
9606.ENSP00000316054	9606.ENSP00000369126
9606.ENSP00000316054	9606.ENSP00000261798
9606.ENSP00000316054	9606.ENSP00000381531
9606.ENSP00000316054	9606.ENSP00000380044
9606.ENSP00000316054	9606.ENSP00000255641
9606.ENSP00000316054	9606.ENSP00000353904
9606.ENSP00000316054	9606.ENSP00000324806
9606.ENSP00000316054	9606.ENSP00000386444
9606.ENSP00000263253	9606.ENSP00000374212
9606.ENSP00000263253	9606.ENSP00000377601
9606.ENSP00000263253	9606.ENSP00000308944
9606.ENSP00000263253	9606.ENSP00000497609
9606.ENSP00000263253	9606.ENSP00000265165
9606.ENSP00000263253	9606.ENSP00000302327
9606.ENSP00000263253	9606.ENSP00000357442
9606.ENSP00000263253	9606.ENSP00000305769
9606.ENSP00000263253	9606.ENSP00000341551
9606.ENSP00000263253	9606.ENSP00000441954
9606.ENSP00000263253	9606.ENSP00000360162
9606.ENSP00000263253	9606.ENSP00000371638
9606.ENSP00000263253	9606.ENSP00000343896
9606.ENSP00000263253	9606.ENSP00000283131
9606.ENSP00000263253	9606.ENSP00000349823
9606.ENSP00000263253	9606.ENSP00000340883
9606.ENSP00000263253	9606.ENSP00000254480
9606.ENSP00000263253	9606.ENSP00000449396
9606.ENSP00000263253	9606.ENSP00000378414
9606.ENSP00000263253	9606.ENSP00000392617
9606.ENSP00000263253	9606.ENSP00000262188
9606.ENSP00000263253	9606.ENSP00000323967
9606.ENSP00000263253	9606.ENSP00000262518
9606.ENSP00000263253	9606.ENSP00000282111
9606.ENSP00000263253	9606.ENSP00000486891
9606.ENSP00000374212	9606.ENSP00000265165
9606.ENSP00000374212	9606.ENSP00000302327
9606.ENSP00000374212	9606.ENSP00000357442
9606.ENSP00000374212	9606.ENSP00000305769
9606.ENSP00000374212	9606.ENSP00000341551
9606.ENSP00000374212	9606.ENSP00000441954
9606.ENSP00000374212	9606.ENSP00000282111
9606.ENSP00000374212	9606.ENSP00000486891
9606.ENSP00000265094	9606.ENSP00000324806
9606.ENSP00000265094	9606.ENSP00000418447
9606.ENSP00000265094	9606.ENSP00000221138
9606.ENSP00000265094	9606.ENSP00000261461
9606.ENSP00000265094	9606.ENSP00000164133
9606.ENSP00000265094	9606.ENSP00000412324
9606.ENSP00000265094	9606.ENSP00000417963
9606.ENSP00000265094	9606.ENSP00000337641
9606.ENSP00000295113	9606.ENSP00000295633
9606.ENSP00000295113	9606.ENSP00000258411
9606.ENSP00000295113	9606.ENSP00000301061
9606.ENSP00000295113	9606.ENSP00000325526
9606.ENSP00000295113	9606.ENSP00000222462
9606.ENSP00000295113	9606.ENSP00000293549
9606.ENSP00000295113	9606.ENSP00000358698
9606.ENSP00000295113	9606.ENSP00000265441
9606.ENSP00000295113	9606.ENSP00000284523
9606.ENSP00000295113	9606.ENSP00000225512
9606.ENSP00000295113	9606.ENSP00000290167
9606.ENSP00000295113	9606.ENSP00000264634
9606.ENSP00000295113	9606.ENSP00000380379
9606.ENSP00000295113	9606.ENSP00000233948
9606.ENSP00000295113	9606.ENSP00000285018
9606.ENSP00000295113	9606.ENSP00000341032
9606.ENSP00000295113	9606.ENSP00000426653
9606.ENSP00000295113	9606.ENSP00000340677
9606.ENSP00000295113	9606.ENSP00000272164
9606.ENSP00000295113	9606.ENSP00000290015
9606.ENSP00000295633	9606.ENSP00000311538
9606.ENSP00000295633	9606.ENSP00000409581
9606.ENSP00000295633	9606.ENSP00000403701
9606.ENSP00000295633	9606.ENSP00000337439
9606.ENSP00000295633	9606.ENSP00000368166
9606.ENSP00000295633	9606.ENSP00000368166
9606.ENSP00000295633	9606.ENSP00000005340
9606.ENSP00000295633	9606.ENSP00000005340
9606.ENSP00000295633	9606.ENSP00000316054
9606.ENSP00000295633	9606.ENSP00000316054
9606.ENSP00000295633	9606.ENSP00000229030
9606.ENSP00000295633	9606.ENSP00000287934
9606.ENSP00000295633	9606.ENSP00000323901
9606.ENSP00000295633	9606.ENSP00000240093
9606.ENSP00000295633	9606.ENSP00000434034
9606.ENSP00000295633	9606.ENSP00000354607
9606.ENSP00000295633	9606.ENSP00000351605
9606.ENSP00000295633	9606.ENSP00000286201
9606.ENSP00000295633	9606.ENSP00000363826
9606.ENSP00000295633	9606.ENSP00000345785
9606.ENSP00000295633	9606.ENSP00000078429
9606.ENSP00000295633	9606.ENSP00000365807
9606.ENSP00000295633	9606.ENSP00000262958
9606.ENSP00000295633	9606.ENSP00000286548
9606.ENSP00000295633	9606.ENSP00000367872
9606.ENSP00000295633	9606.ENSP00000305260
9606.ENSP00000295633	9606.ENSP00000229264
9606.ENSP00000295633	9606.ENSP00000232564
9606.ENSP00000295633	9606.ENSP00000363411
9606.ENSP00000295633	9606.ENSP00000360021
9606.ENSP00000295633	9606.ENSP00000248150
9606.ENSP00000295633	9606.ENSP00000334448
9606.ENSP00000295633	9606.ENSP00000294117
9606.ENSP00000295633	9606.ENSP00000398629
9606.ENSP00000295633	9606.ENSP00000359675
9606.ENSP00000295633	9606.ENSP00000371594
9606.ENSP00000295633	9606.ENSP00000300873
9606.ENSP00000295633	9606.ENSP00000294304
9606.ENSP00000295633	9606.ENSP00000261349
9606.ENSP00000295633	9606.ENSP00000386444
9606.ENSP00000229030	9606.ENSP00000311538
9606.ENSP00000229030	9606.ENSP00000409581
9606.ENSP00000229030	9606.ENSP00000403701
9606.ENSP00000229030	9606.ENSP00000337439
9606.ENSP00000229030	9606.ENSP00000368166
9606.ENSP00000229030	9606.ENSP00000368166
9606.ENSP00000229030	9606.ENSP00000005340
9606.ENSP00000229030	9606.ENSP00000005340
9606.ENSP00000229030	9606.ENSP00000316054
9606.ENSP00000229030	9606.ENSP00000316054
9606.ENSP00000229030	9606.ENSP00000078429
9606.ENSP00000229030	9606.ENSP00000365807
9606.ENSP00000229030	9606.ENSP00000262958
9606.ENSP00000229030	9606.ENSP00000286548
9606.ENSP00000229030	9606.ENSP00000367872
9606.ENSP00000229030	9606.ENSP00000305260
9606.ENSP00000229030	9606.ENSP00000229264
9606.ENSP00000229030	9606.ENSP00000232564
9606.ENSP00000229030	9606.ENSP00000363411
9606.ENSP00000229030	9606.ENSP00000360021
9606.ENSP00000229030	9606.ENSP00000248150
9606.ENSP00000229030	9606.ENSP00000334448
9606.ENSP00000229030	9606.ENSP00000294117
9606.ENSP00000229030	9606.ENSP00000398629
9606.ENSP00000229030	9606.ENSP00000359675
9606.ENSP00000229030	9606.ENSP00000371594
9606.ENSP00000229030	9606.ENSP00000300873
9606.ENSP00000229030	9606.ENSP00000294304
9606.ENSP00000229030	9606.ENSP00000261349
9606.ENSP00000229030	9606.ENSP00000386444
9606.ENSP00000229030	9606.ENSP00000258411
9606.ENSP00000229030	9606.ENSP00000301061
9606.ENSP00000229030	9606.ENSP00000325526
9606.ENSP00000229030	9606.ENSP00000222462
9606.ENSP00000229030	9606.ENSP00000293549
9606.ENSP00000229030	9606.ENSP00000358698
9606.ENSP00000229030	9606.ENSP00000265441
9606.ENSP00000229030	9606.ENSP00000284523
9606.ENSP00000229030	9606.ENSP00000225512
9606.ENSP00000229030	9606.ENSP00000290167
9606.ENSP00000229030	9606.ENSP00000264634
9606.ENSP00000229030	9606.ENSP00000380379
9606.ENSP00000229030	9606.ENSP00000233948
9606.ENSP00000229030	9606.ENSP00000285018
9606.ENSP00000229030	9606.ENSP00000341032
9606.ENSP00000229030	9606.ENSP00000426653
9606.ENSP00000229030	9606.ENSP00000340677
9606.ENSP00000229030	9606.ENSP00000272164
9606.ENSP00000229030	9606.ENSP00000290015
9606.ENSP00000287934	9606.ENSP00000311538
9606.ENSP00000287934	9606.ENSP00000409581
9606.ENSP00000287934	9606.ENSP00000403701
9606.ENSP00000287934	9606.ENSP00000337439
9606.ENSP00000287934	9606.ENSP00000368166
9606.ENSP00000287934	9606.ENSP00000368166
9606.ENSP00000287934	9606.ENSP00000005340
9606.ENSP00000287934	9606.ENSP00000005340
9606.ENSP00000287934	9606.ENSP00000316054
9606.ENSP00000287934	9606.ENSP00000316054
9606.ENSP00000287934	9606.ENSP00000078429
9606.ENSP00000287934	9606.ENSP00000365807
9606.ENSP00000287934	9606.ENSP00000262958
9606.ENSP00000287934	9606.ENSP00000286548
9606.ENSP00000287934	9606.ENSP00000367872
9606.ENSP00000287934	9606.ENSP00000305260
9606.ENSP00000287934	9606.ENSP00000229264
9606.ENSP00000287934	9606.ENSP00000232564
9606.ENSP00000287934	9606.ENSP00000363411
9606.ENSP00000287934	9606.ENSP00000360021
9606.ENSP00000287934	9606.ENSP00000248150
9606.ENSP00000287934	9606.ENSP00000334448
9606.ENSP00000287934	9606.ENSP00000294117
9606.ENSP00000287934	9606.ENSP00000398629
9606.ENSP00000287934	9606.ENSP00000359675
9606.ENSP00000287934	9606.ENSP00000371594
9606.ENSP00000287934	9606.ENSP00000300873
9606.ENSP00000287934	9606.ENSP00000294304
9606.ENSP00000287934	9606.ENSP00000261349
9606.ENSP00000287934	9606.ENSP00000386444
9606.ENSP00000287934	9606.ENSP00000258411
9606.ENSP00000287934	9606.ENSP00000301061
9606.ENSP00000287934	9606.ENSP00000325526
9606.ENSP00000287934	9606.ENSP00000222462
9606.ENSP00000287934	9606.ENSP00000293549
9606.ENSP00000287934	9606.ENSP00000358698
9606.ENSP00000287934	9606.ENSP00000265441
9606.ENSP00000287934	9606.ENSP00000284523
9606.ENSP00000287934	9606.ENSP00000225512
9606.ENSP00000287934	9606.ENSP00000290167
9606.ENSP00000287934	9606.ENSP00000264634
9606.ENSP00000287934	9606.ENSP00000380379
9606.ENSP00000287934	9606.ENSP00000233948
9606.ENSP00000287934	9606.ENSP00000285018
9606.ENSP00000287934	9606.ENSP00000341032
9606.ENSP00000287934	9606.ENSP00000426653
9606.ENSP00000287934	9606.ENSP00000340677
9606.ENSP00000287934	9606.ENSP00000272164
9606.ENSP00000287934	9606.ENSP00000290015
9606.ENSP00000323901	9606.ENSP00000311538
9606.ENSP00000323901	9606.ENSP00000409581
9606.ENSP00000323901	9606.ENSP00000403701
9606.ENSP00000323901	9606.ENSP00000337439
9606.ENSP00000323901	9606.ENSP00000368166
9606.ENSP00000323901	9606.ENSP00000368166
9606.ENSP00000323901	9606.ENSP00000005340
9606.ENSP00000323901	9606.ENSP00000005340
9606.ENSP00000323901	9606.ENSP00000316054
9606.ENSP00000323901	9606.ENSP00000316054
9606.ENSP00000323901	9606.ENSP00000078429
9606.ENSP00000323901	9606.ENSP00000365807
9606.ENSP00000323901	9606.ENSP00000262958
9606.ENSP00000323901	9606.ENSP00000286548
9606.ENSP00000323901	9606.ENSP00000367872
9606.ENSP00000323901	9606.ENSP00000305260
9606.ENSP00000323901	9606.ENSP00000229264
9606.ENSP00000323901	9606.ENSP00000232564
9606.ENSP00000323901	9606.ENSP00000363411
9606.ENSP00000323901	9606.ENSP00000360021
9606.ENSP00000323901	9606.ENSP00000248150
9606.ENSP00000323901	9606.ENSP00000334448
9606.ENSP00000323901	9606.ENSP00000294117
9606.ENSP00000323901	9606.ENSP00000398629
9606.ENSP00000323901	9606.ENSP00000359675
9606.ENSP00000323901	9606.ENSP00000371594
9606.ENSP00000323901	9606.ENSP00000300873
9606.ENSP00000323901	9606.ENSP00000294304
9606.ENSP00000323901	9606.ENSP00000261349
9606.ENSP00000323901	9606.ENSP00000386444
9606.ENSP00000323901	9606.ENSP00000258411
9606.ENSP00000323901	9606.ENSP00000301061
9606.ENSP00000323901	9606.ENSP00000325526
9606.ENSP00000323901	9606.ENSP00000222462
9606.ENSP00000323901	9606.ENSP00000293549
9606.ENSP00000323901	9606.ENSP00000358698
9606.ENSP00000323901	9606.ENSP00000265441
9606.ENSP00000323901	9606.ENSP00000284523
9606.ENSP00000323901	9606.ENSP00000225512
9606.ENSP00000323901	9606.ENSP00000290167
9606.ENSP00000323901	9606.ENSP00000264634
9606.ENSP00000323901	9606.ENSP00000380379
9606.ENSP00000323901	9606.ENSP00000233948
9606.ENSP00000323901	9606.ENSP00000285018
9606.ENSP00000323901	9606.ENSP00000341032
9606.ENSP00000323901	9606.ENSP00000426653
9606.ENSP00000323901	9606.ENSP00000340677
9606.ENSP00000323901	9606.ENSP00000272164
9606.ENSP00000323901	9606.ENSP00000290015
9606.ENSP00000240093	9606.ENSP00000311538
9606.ENSP00000240093	9606.ENSP00000409581
9606.ENSP00000240093	9606.ENSP00000403701
9606.ENSP00000240093	9606.ENSP00000337439
9606.ENSP00000240093	9606.ENSP00000368166
9606.ENSP00000240093	9606.ENSP00000368166
9606.ENSP00000240093	9606.ENSP00000005340
9606.ENSP00000240093	9606.ENSP00000005340
